id,time,line_ref,vehicle_id,number_plate,journey_id,direction,origin,destination,origin_est_departure,destination_est_arrival,latitude,longitude,bearing
2001,2024-10-06 12:46:10.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.835528,-3.220801,20
2002,2024-10-06 12:46:27.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.915678,-3.129973,315
2003,2024-10-06 12:46:13.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.606401,-2.750333,313
2004,2024-10-06 12:46:23.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.836225,-3.220193,26
2005,2024-10-06 12:46:25.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.843300,-3.207435,238
2006,2024-10-06 12:46:47.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.610010,-2.754828,295
2007,2024-10-06 12:46:52.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.836528,-3.219970,26
2008,2024-10-06 12:46:47.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.623465,-2.864935,240
2009,2024-10-06 12:46:52.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.616746,-2.933278,79
2010,2024-10-06 12:47:18.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.918625,-3.135835,306
2011,2024-10-06 12:47:05.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.840506,-3.213348,204
2012,2024-10-06 12:47:40.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.919971,-3.139198,292
2013,2024-10-06 12:47:41.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611371,-2.766881,261
2014,2024-10-06 12:47:36.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.619535,-2.874488,244
2015,2024-10-06 12:47:41.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.839921,-3.214623,229
2016,2024-10-06 12:48:00.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611331,-2.767476,267
2017,2024-10-06 12:48:09.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.839335,-3.216055,49
2018,2024-10-06 12:48:07.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.617396,-2.877111,215
2019,2024-10-06 12:48:03.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.838840,-3.217058,221
2020,2024-10-06 12:48:19.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.920565,-3.142340,299
2021,2024-10-06 12:48:27.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611303,-2.767843,271
2022,2024-10-06 12:48:28.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.839400,-3.215920,61
2023,2024-10-06 12:48:28.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.615870,-2.880498,237
2024,2024-10-06 12:48:42.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.920876,-3.143730,291
2025,2024-10-06 12:48:35.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611290,-2.769216,269
2026,2024-10-06 12:48:41.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.839400,-3.215920,NULL
2027,2024-10-06 12:48:28.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.615870,-2.880498,237
2028,2024-10-06 12:49:03.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.921606,-3.147253,299
2029,2024-10-06 12:48:41.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.839400,-3.215920,NULL
2030,2024-10-06 12:49:05.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.608825,-2.903223,112
2031,2024-10-06 12:49:07.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.921866,-3.147780,317
2032,2024-10-06 12:49:05.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611270,-2.774993,270
2033,2024-10-06 12:49:08.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.835656,-3.220510,200
2034,2024-10-06 12:49:07.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.608696,-2.902690,115
2035,2024-10-06 12:49:22.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611256,-2.775480,270
2036,2024-10-06 12:49:31.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.841070,-3.212633,38
2037,2024-10-06 12:49:31.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.609228,-2.894900,225
2038,2024-10-06 12:49:27.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.835608,-3.220503,202
2039,2024-10-06 12:49:26.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.607663,-2.898390,102
2040,2024-10-06 12:49:37.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.923821,-3.150536,324
2041,2024-10-06 12:49:39.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.841228,-3.212398,27
2042,2024-10-06 12:49:31.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.609228,-2.894900,225
2043,2024-10-06 12:49:27.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.835608,-3.220503,202
2044,2024-10-06 12:49:41.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.608375,-2.896488,44
2045,2024-10-06 12:49:55.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611550,-2.780645,267
2046,2024-10-06 12:50:03.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.841776,-3.211291,45
2047,2024-10-06 12:50:04.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.607703,-2.899000,288
2048,2024-10-06 12:49:41.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.608375,-2.896488,44
2049,2024-10-06 12:50:12.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.924081,-3.150906,320
2050,2024-10-06 12:50:05.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.611556,-2.781206,271
2051,2024-10-06 12:50:16.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.842990,-3.208788,59
2052,2024-10-06 12:50:21.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.608800,-2.903163,294
2053,2024-10-06 12:50:06.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.834905,-3.221298,207
2054,2024-10-06 12:50:42.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.926266,-3.154146,325
2055,2024-10-06 12:50:38.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.612008,-2.786016,283
2056,2024-10-06 12:50:31.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.833315,-3.222753,206
2057,2024-10-06 12:50:43.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.613903,-2.885405,52
2058,2024-10-06 12:50:59.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.927391,-3.156105,299
2059,2024-10-06 12:50:52.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.845896,-3.204216,28
2060,2024-10-06 12:50:57.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.831458,-3.223971,175
2061,2024-10-06 12:50:43.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.613903,-2.885405,52
2062,2024-10-06 12:51:34.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.614115,-2.795111,297
2063,2024-10-06 12:51:36.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.847048,-3.203098,28
2064,2024-10-06 12:51:26.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.615893,-2.920510,295
2065,2024-10-06 12:51:32.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.617881,-2.876658,30
2066,2024-10-06 12:52:02.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928516,-3.160461,NULL
2067,2024-10-06 12:52:00.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.829348,-3.223088,175
2068,2024-10-06 12:51:56.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.618616,-2.876240,15
2069,2024-10-06 12:52:33.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928323,-3.161145,217
2070,2024-10-06 12:52:33.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.851653,-3.193095,53
2071,2024-10-06 12:52:21.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.616556,-2.934580,254
2072,2024-10-06 12:52:19.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.828966,-3.222901,161
2073,2024-10-06 12:52:34.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.619761,-2.873736,73
2074,2024-10-06 12:52:43.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928300,-3.161528,328
2075,2024-10-06 12:52:47.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.617060,-2.804228,335
2076,2024-10-06 12:52:36.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.851905,-3.192523,50
2077,2024-10-06 12:52:43.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.827956,-3.221696,96
2078,2024-10-06 12:52:37.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.619823,-2.873233,77
2079,2024-10-06 12:53:03.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.617811,-2.805893,303
2080,2024-10-06 12:53:15.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.827890,-3.220806,76
2081,2024-10-06 12:53:21.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.622766,-2.866605,37
2082,2024-10-06 12:53:31.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.617613,-2.806545,129
2083,2024-10-06 12:53:24.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.618413,-2.952255,291
2084,2024-10-06 12:53:28.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.827581,-3.220058,147
2085,2024-10-06 12:53:21.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.622766,-2.866605,37
2086,2024-10-06 12:53:46.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928365,-3.161623,NULL
2087,2024-10-06 12:53:38.000,51,11702,YJ17FWS,1150,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-06 10:50:00.000,2024-10-06 12:57:00.000,55.617445,-2.806120,NULL
2088,2024-10-06 12:53:38.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.857838,-3.186203,350
2089,2024-10-06 12:53:41.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.826668,-3.220510,229
2090,2024-10-06 12:54:09.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.826120,-3.221861,244
2091,2024-10-06 12:54:22.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.628971,-2.850788,58
2092,2024-10-06 12:54:27.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928445,-3.161900,289
2093,2024-10-06 12:54:38.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.863796,-3.182993,23
2094,2024-10-06 12:54:27.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.626196,-2.964068,290
2095,2024-10-06 12:54:24.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.825733,-3.222073,150
2096,2024-10-06 12:54:36.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.630083,-2.845566,76
2097,2024-10-06 12:54:45.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928633,-3.162465,283
2098,2024-10-06 12:54:41.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.864095,-3.182758,24
2099,2024-10-06 12:54:48.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.626953,-2.969911,273
2100,2024-10-06 12:54:36.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.630083,-2.845566,76
2101,2024-10-06 12:55:04.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928543,-3.163021,227
2102,2024-10-06 12:55:00.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.866290,-3.181045,24
2103,2024-10-06 12:54:48.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.626953,-2.969911,273
2104,2024-10-06 12:55:31.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.869106,-3.178700,27
2105,2024-10-06 12:55:31.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.822675,-3.220658,169
2106,2024-10-06 12:55:47.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.870165,-3.178005,22
2107,2024-10-06 12:55:49.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.629750,-2.987630,279
2108,2024-10-06 12:55:31.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.822675,-3.220658,169
2109,2024-10-06 12:55:41.000,X62,12209,YX72OML,1155,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 10:55:00.000,2024-10-06 12:55:00.000,55.626533,-2.833971,133
2110,2024-10-06 12:56:05.000,51,11922,SN69ZNO,1200,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-06 11:00:00.000,2024-10-06 13:22:00.000,55.928020,-3.164225,234
2111,2024-10-06 12:56:04.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.870208,-3.177976,22
2112,2024-10-06 12:55:49.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.629750,-2.987630,279
2113,2024-10-06 12:56:28.000,X62,11901,SK19ELV,1230,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 11:30:00.000,2024-10-06 13:30:00.000,55.871060,-3.177341,22
2114,2024-10-06 12:56:18.000,X62,11801,YX67UZB,1330,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-06 12:30:00.000,2024-10-06 14:30:00.000,55.629000,-2.997473,246
2115,2024-10-06 12:56:16.000,X62,12210,YX72OMK,1255,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-06 11:55:00.000,2024-10-06 13:55:00.000,55.818531,-3.221010,220
